not using,entry complete,accession,length,host,country,state,county,city,isolation,collection_date,latitude,longitude,name,notes,remove
,x,KX547188,10787,Culex,USA,New York,Broome,,,8/15/03,,,"West Nile virus strain WNV-1/Culex/USA/34030151/2003, complete genome","Direct Submission, no citation",
,x,KX547189,10787,Culex,USA,New York,Broome,,,8/9/02,,,"West Nile virus strain WNV-1/Culex/USA/34020074/2002, complete genome","Direct Submission, no citation",
,x,KX547190,10779,Culex,USA,New York,Nassau,,,7/12/13,,,"West Nile virus strain WNV-1/Culex/USA/13290287/2013, complete genome","Direct Submission, no citation",
,x,KX547191,10787,Culex,USA,New York,Dutchess,,,8/7/08,,,"West Nile virus strain WNV-1/Culex/USA/08130043/2008, complete genome","Direct Submission, no citation",
,x,KX547192,10787,,USA,New York,Oneida,,,8/24/11,,,"West Nile virus strain WNV-1/Culiseta sp./USA/11320234/2011, complete genome","Direct Submission, no citation",
,x,KX547193,10787,Culex,USA,New York,Nassau,,,10/7/05,,,"West Nile virus strain WNV-1/Culex/USA/42050140/2005, complete genome","Direct Submission, no citation",
,x,KX547194,10787,Corvus brachyrhynchos,USA,New York,New York,,,9/21/02,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/02003938/2002, complete genome","Direct Submission, no citation",
,x,KX547195,10787,Corvus brachyrhynchos,USA,New York,Bronx,,,9/19/07,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/07VER01348/2007, complete genome","Direct Submission, no citation",
,x,KX547196,10787,Culex,USA,New York,Nassau,,,9/17/13,,,"West Nile virus strain WNV-1/Culex/USA/13290644/2013, complete genome","Direct Submission, no citation",
,x,KX547197,10787,Corvus brachyrhynchos,USA,New York,Ontario,,,7/29/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04001932/2004, complete genome","Direct Submission, no citation",
,x,KX547198,10786,,USA,New York,Onondaga,,,8/28/12,,,"West Nile virus strain WNV-1/Culiseta sp./USA/12330508/2012, complete genome","Direct Submission, no citation",
,x,KX547199,10787,Culex,USA,New York,Suffolk,,,7/20/05,,,"West Nile virus strain WNV-1/Culex/USA/31050126/2005, complete genome","Direct Submission, no citation",
,x,KX547200,10787,Culex,USA,New York,Orange,,,8/16/12,,,"West Nile virus strain WNV-1/Culex/USA/12350169/2012, complete genome","Direct Submission, no citation",
,x,KX547201,10787,,USA,New York,Nassau,,,7/20/12,,,"West Nile virus strain WNV-1/Aedes sp./USA/12290391/2012, complete genome","Direct Submission, no citation",
,x,KX547202,10787,,USA,New York,Niagara,,,9/26/04,,,"West Nile virus strain WNV-1/Larus delawarensis/USA/04002864/2004, complete genome","Direct Submission, no citation",
,x,KX547203,10787,Culex,USA,New York,Suffolk,,,10/4/01,,,"West Nile virus strain WNV-1/Culex/USA/10020009/2001, complete genome","Direct Submission, no citation",
,x,KX547204,10787,Corvus brachyrhynchos,USA,New York,Washington,,,9/12/02,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/02003553/2002, complete genome","Direct Submission, no citation",
,x,KX547205,10787,Culex,USA,New York,Rockland,,,8/19/05,,,"West Nile virus strain WNV-1/Culex/USA/35050174/2005, complete genome","Direct Submission, no citation",
,x,KX547206,10787,,USA,New York,Chautauqua,,,8/7/15,,,"West Nile virus strain WNV-1/Culiseta sp./USA/15060096/2015, complete genome","Direct Submission, no citation",
,x,KX547207,10787,Corvus brachyrhynchos,USA,New York,Fulton,,,8/14/02,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/02002691/2002, complete genome","Direct Submission, no citation",
,x,KX547208,10787,Culex,USA,New York,Dutchess,,,7/2/07,,,"West Nile virus strain WNV-1/Culex/USA/07130034/2007, complete genome","Direct Submission, no citation",
,x,KX547209,10787,Corvus brachyrhynchos,USA,New York,Montgomery,,,10/22/06,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/06VER01926/2006, complete genome","Direct Submission, no citation",
,x,KX547210,10787,Culex,USA,New York,Nassau,,,8/17/01,,,"West Nile virus strain WNV-1/Culex/USA/34010017/2001, complete genome","Direct Submission, no citation",
,x,KX547211,10787,Corvus brachyrhynchos,USA,New York,Putnam,,,9/11/06,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/06VER01703/2006, complete genome","Direct Submission, no citation",
,x,KX547212,10787,Culex,USA,New York,Orange,,,9/30/03,,,"West Nile virus strain WNV-1/Culex/USA/42030017/2003, complete genome","Direct Submission, no citation",
,x,KX547213,10787,Cyanocitta cristata,USA,New York,Ulster,,,9/13/02,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/02003715/2002, complete genome","Direct Submission, no citation",
,x,KX547214,10787,Corvus brachyrhynchos,USA,New York,Chautauqua,,,9/10/09,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/09VER0477/2009, complete genome","Direct Submission, no citation",
,x,KX547215,10781,Culex,USA,New York,Niagara,,,8/22/06,,,"West Nile virus strain WNV-1/Culex/USA/06310102/2006, complete genome","Direct Submission, no citation",
,x,KX547216,10787,Culex,USA,New York,Rockland,,,9/16/11,,,"West Nile virus strain WNV-1/Culex/USA/11430616/2011, complete genome","Direct Submission, no citation",
,x,KX547217,10787,Colaptes auratus,USA,New York,Kings,,,9/29/05,,,"West Nile virus strain WNV-1/Colaptes auratus/USA/05002502/2005, complete genome","Direct Submission, no citation",
,x,KX547218,10787,Culex,USA,New York,Monroe,,,8/14/03,,,"West Nile virus strain WNV-1/Culex/USA/33030414/2003, complete genome","Direct Submission, no citation",
,x,KX547219,10787,Culex,USA,New York,Dutchess,,,8/30/07,,,"West Nile virus strain WNV-1/Culex/USA/07130099/2007, complete genome","Direct Submission, no citation",
,x,KX547220,10787,,USA,New York,Suffolk,,,8/18/11,,,"West Nile virus strain WNV-1/Coquillettidia sp./USA/11511187/2011, complete genome","Direct Submission, no citation",
,x,KX547221,10787,Culex,USA,New York,Nassau,,,9/23/14,,,"West Nile virus strain WNV-1/Culex/USA/14290836/2014, complete genome","Direct Submission, no citation",
,x,KX547222,10786,,USA,New York,Nassau,,,7/6/12,,,"West Nile virus strain WNV-1/Aedes sp./USA/12290273/2012, complete genome","Direct Submission, no citation",
,x,KX547223,10787,Corvus brachyrhynchos,USA,New York,Queens,,,9/16/05,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/05002483/2005, complete genome","Direct Submission, no citation",
,x,KX547224,10787,Culex,USA,New York,Rockland,,,9/8/06,,,"West Nile virus strain WNV-1/Culex/USA/06430501/2006, complete genome","Direct Submission, no citation",
,x,KX547225,10787,Culex,USA,New York,Rockland,,,9/17/10,,,"West Nile virus strain WNV-1/Culex/USA/10430498/2010, complete genome","Direct Submission, no citation",
,x,KX547226,10787,Culex,USA,New York,Onondaga,,,7/25/07,,,"West Nile virus strain WNV-1/Culex/USA/07330345/2007, complete genome","Direct Submission, no citation",
,x,KX547227,10787,Culex,USA,New York,Erie,,,9/1/11,,,"West Nile virus strain WNV-1/Culex/USA/11141526/2011, complete genome","Direct Submission, no citation",
,x,KX547228,10787,Passer domesticus,USA,New York,Richmond,,,9/10/02,,,"West Nile virus strain WNV-1/Passer domesticus/USA/02003593/2002, complete genome","Direct Submission, no citation",
,x,KX547229,10787,Cyanocitta cristata,USA,New York,Orleans,,,8/29/06,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/06VER01554/2006, complete genome","Direct Submission, no citation",
,x,KX547230,10787,Culex,USA,New York,Niagara,,,9/20/02,,,"West Nile virus strain WNV-1/Culex/USA/39020158/2002, complete genome","Direct Submission, no citation",
,x,KX547231,10787,Culex,USA,New York,Westchester,,,8/7/07,,,"West Nile virus strain WNV-1/Culex/USA/07590273/2007, complete genome","Direct Submission, no citation",
,x,KX547232,10787,Passer domesticus,USA,New York,Richmond,,,8/30/04,,,"West Nile virus strain WNV-1/Passer domesticus/USA/04002641/2004, complete genome","Direct Submission, no citation",
,x,KX547233,10787,,USA,New York,Richmond,,,7/19/07,,,"West Nile virus strain WNV-1/Quiscalus quiscula/USA/07VER01075/2007, complete genome","Direct Submission, no citation",
,x,KX547234,10787,Culex,USA,New York,Westchester,,,7/3/12,,,"West Nile virus strain WNV-1/Culex/USA/12590094/2012, complete genome","Direct Submission, no citation",
,x,KX547235,10787,Culex,USA,New York,Orange,,,8/13/15,,,"West Nile virus strain WNV-1/Culex sp./USA/15350183/2015, complete genome","Direct Submission, no citation",
,x,KX547236,10787,,USA,New York,Onondaga,,,9/15/11,,,"West Nile virus strain WNV-1/Aedes sp./USA/11330626/2011, complete genome","Direct Submission, no citation",
,x,KX547237,10788,Corvus brachyrhynchos,USA,New York,Genesee,,,8/12/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04002395/2004, complete genome","Direct Submission, no citation",
,x,KX547238,10787,Corvus brachyrhynchos,USA,New York,St. Lawrence,,,8/21/02,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/02002907/2002, complete genome","Direct Submission, no citation",
,x,KX547239,10787,,USA,New York,Suffolk,,,8/20/03,,,"West Nile virus strain WNV-1/Culiseta sp./USA/35030296/2003, complete genome","Direct Submission, no citation",
,x,KX547240,10787,Culex,USA,New York,Westchester,,,9/3/08,,,"West Nile virus strain WNV-1/Culex/USA/08590411/2008, complete genome","Direct Submission, no citation",
,x,KX547241,10787,Culex,USA,New York,Erie,,,9/9/03,,,"West Nile virus strain WNV-1/Culex/USA/38030098/2003, complete genome","Direct Submission, no citation",
,x,KX547242,10787,Culex,USA,New York,Westchester,,,8/3/10,,,"West Nile virus strain WNV-1/Culex/USA/10590192/2010, complete genome","Direct Submission, no citation",
,x,KX547243,10787,Corvus brachyrhynchos,USA,New York,Lewis,,,8/23/06,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/06VER01527/2006, complete genome","Direct Submission, no citation",
,x,KX547244,10787,Corvus brachyrhynchos,USA,New York,Clinton,,,10/2/03,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/0303250/2003, complete genome","Direct Submission, no citation",
,x,KX547245,10787,Culex,USA,New York,Nassau,,,9/13/02,,,"West Nile virus strain WNV-1/Culex/USA/38020084/2002, complete genome","Direct Submission, no citation",
,x,KX547246,10787,Corvus brachyrhynchos,USA,New York,Chemung,,,9/6/02,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/02003576/2002, complete genome","Direct Submission, no citation",
,x,KX547247,10787,Culex,USA,New York,Erie,,,8/14/02,,,"West Nile virus strain WNV-1/Culex/USA/34020093/2002, complete genome","Direct Submission, no citation",
,x,KX547248,10787,Culex,USA,New York,Rockland,,,9/26/03,,,"West Nile virus strain WNV-1/Culex/USA/40030023/2003, complete genome","Direct Submission, no citation",
,x,KX547249,10787,,USA,New York,Queens,,,9/15/04,,,"West Nile virus strain WNV-1/Quiscalus quiscula/USA/04002728/2004, complete genome","Direct Submission, no citation",
,x,KX547250,10787,Corvus brachyrhynchos,USA,New York,Erie,,,8/3/06,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/06VER01163/2006, complete genome","Direct Submission, no citation",
,x,KX547251,10787,Culex,USA,New York,Rockland,,,7/19/02,,,"West Nile virus strain WNV-1/Culex/USA/30020394/2002, complete genome","Direct Submission, no citation",
,x,KX547252,10787,,USA,New York,Onondaga,,,9/13/02,,,"West Nile virus strain WNV-1/Culiseta sp./USA/36020219/2002, complete genome","Direct Submission, no citation",
,x,KX547253,10787,Corvus brachyrhynchos,USA,New York,St. Lawrence,,,5/30/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04000667/2004, complete genome","Direct Submission, no citation",
,x,KX547254,10787,Culex,USA,New York,Suffolk,,,7/17/13,,,"West Nile virus strain WNV-1/Culex/USA/13510557/2013, complete genome","Direct Submission, no citation",
,x,KX547255,10787,,USA,New York,Oswego,,,9/13/11,,,"West Nile virus strain WNV-1/Culiseta sp./USA/11370544/2011, complete genome","Direct Submission, no citation",
,x,KX547256,10787,Culex,USA,New York,Orange,,,8/10/04,,,"West Nile virus strain WNV-1/Culex/USA/34040005/2004, complete genome","Direct Submission, no citation",
,x,KX547257,10787,Culex,USA,New York,Erie,,,9/24/07,,,"West Nile virus strain WNV-1/Culex/USA/07141530/2007, complete genome","Direct Submission, no citation",
,x,KX547258,10787,Corvus brachyrhynchos,USA,New York,Ontario,,,7/12/06,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/06VER01817/2006, complete genome","Direct Submission, no citation",
,x,KX547259,10787,Cyanocitta cristata,USA,New York,Niagara,,,8/11/05,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/05001857/2005, complete genome","Direct Submission, no citation",
,x,KX547260,10787,Corvus brachyrhynchos,USA,New York,Onondaga,,,8/10/06,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/06VER01316/2006, complete genome","Direct Submission, no citation",
,x,KX547261,10787,Passer domesticus,USA,New York,Queens,,,9/4/02,,,"West Nile virus strain WNV-1/Passer domesticus/USA/02003630/2002, complete genome","Direct Submission, no citation",
,x,KX547262,10787,Corvus brachyrhynchos,USA,New York,Onondaga,,,7/20/05,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04001531/2005, complete genome","Direct Submission, no citation",
,x,KX547263,10787,,USA,New York,Albany,,,9/16/02,,,"West Nile virus strain WNV-1/Cardinalis cardinalis/USA/02003571/2002, complete genome","Direct Submission, no citation",
,x,KX547264,10787,Corvus brachyrhynchos,USA,New York,Livingston,,,8/16/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04002394/2004, complete genome","Direct Submission, no citation",
,x,KX547265,10787,Cyanocitta cristata,USA,New York,Suffolk,,,8/31/09,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/09VER00485/2009, complete genome","Direct Submission, no citation",
,x,KX547266,10787,Culex,USA,New York,Nassau,,,8/9/02,,,"West Nile virus strain WNV-1/Culex/USA/33020055/2002, complete genome","Direct Submission, no citation",
,x,KX547267,10787,Cyanocitta cristata,USA,New York,Dutchess,,,9/29/03,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/0303399/2003, complete genome","Direct Submission, no citation",
,x,KX547268,10787,Culex,USA,New York,Nassau,,,8/9/06,,,"West Nile virus strain WNV-1/Culex/USA/06290326/2006, complete genome","Direct Submission, no citation",
,x,KX547269,10787,,USA,New York,Oswego,,,8/23/13,,,"West Nile virus strain WNV-1/Culiseta sp./USA/13370600/2013, complete genome","Direct Submission, no citation",
,x,KX547270,10787,Corvus brachyrhynchos,USA,New York,Albany,,,8/23/06,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/06VER01429/2006, complete genome","Direct Submission, no citation",
,x,KX547271,10787,Cyanocitta cristata,USA,New York,Seneca,,,8/12/06,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/06VER01310/2006, complete genome","Direct Submission, no citation",
,x,KX547272,10787,Culex,USA,New York,Suffolk,,,8/7/01,,,"West Nile virus strain WNV-1/Culex/USA/33010110/2001, complete genome","Direct Submission, no citation",
,x,KX547273,10787,Culex,USA,New York,Erie,,,7/31/06,,,"West Nile virus strain WNV-1/Culex/USA/06141217/2006, complete genome","Direct Submission, no citation",
,x,KX547274,10787,,USA,New York,Madison,,,9/5/13,,,"West Nile virus strain WNV-1/Culiseta sp./USA/13260223/2013, complete genome","Direct Submission, no citation",
,x,KX547275,10787,Cyanocitta cristata,USA,New York,Jefferson,,,9/3/04,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/04002656/2004, complete genome","Direct Submission, no citation",
,x,KX547276,10787,Culex,USA,New York,Erie,,,7/18/11,,,"West Nile virus strain WNV-1/Culex/USA/11141252/2011, complete genome","Direct Submission, no citation",
,x,KX547277,10787,Culex,USA,New York,Orange,,,9/23/04,,,"West Nile virus strain WNV-1/Culex/USA/40040004/2004, complete genome","Direct Submission, no citation",
,x,KX547278,10787,Corvus brachyrhynchos,USA,New York,Albany,,,9/17/12,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/12VER00004/2012, complete genome","Direct Submission, no citation",
,x,KX547279,10787,Culex,USA,New York,Suffolk,,,7/8/10,,,"West Nile virus strain WNV-1/Culex/USA/10510430/2010, complete genome","Direct Submission, no citation",
,x,KX547280,10787,,USA,New York,Oswego,,,9/10/12,,,"West Nile virus strain WNV-1/Culiseta sp./USA/12370627/2012, complete genome","Direct Submission, no citation",
,x,KX547281,10787,Corvus brachyrhynchos,USA,New York,Cortland,,,6/4/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04000736/2004, complete genome","Direct Submission, no citation",
,x,KX547282,10786,Cyanocitta cristata,USA,New York,Orleans,,,9/7/04,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/04002668/2004, complete genome","Direct Submission, no citation",
,x,KX547283,10787,,USA,New York,Nassau,,,8/30/12,,,"West Nile virus strain WNV-1/Aedes sp./USA/12290738/2012, complete genome","Direct Submission, no citation",
,x,KX547284,10787,Culex,USA,New York,Niagara,,,8/15/08,,,"West Nile virus strain WNV-1/Culex/USA/08310015/2008, complete genome","Direct Submission, no citation",
,x,KX547285,10787,Corvus brachyrhynchos,USA,New York,Bronx,,,8/16/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04002516/2004, complete genome","Direct Submission, no citation",
,x,KX547286,10785,,USA,New York,Chautauqua,,,9/3/15,,,"West Nile virus strain WNV-1/Culiseta sp./USA/15060202/2015, complete genome","Direct Submission, no citation",
,x,KX547287,10787,Passer domesticus,USA,New York,New York,,,9/29/03,,,"West Nile virus strain WNV-1/Passer domesticus/USA/03003429/2003, complete genome","Direct Submission, no citation",
,x,KX547288,10787,Corvus brachyrhynchos,USA,New York,Broome,,,7/27/03,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/03003697/2003, complete genome","Direct Submission, no citation",
,x,KX547289,10787,Corvus brachyrhynchos,USA,New York,Cortland,,,10/5/05,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/05002478/2005, complete genome","Direct Submission, no citation",
,x,KX547290,10787,Corvus brachyrhynchos,USA,New York,Schenectady,,,8/13/07,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/07VER01034/2007, complete genome","Direct Submission, no citation",
,x,KX547291,10787,,USA,New York,Onondaga,,,8/14/12,,,"West Nile virus strain WNV-1/Culiseta sp./USA/12330489/2012, complete genome","Direct Submission, no citation",
,x,KX547292,10787,Culex,USA,New York,Sufolk,,,9/16/09,,,"West Nile virus strain WNV-1/Culex/USA/09511300/2009, complete genome","Direct Submission, no citation",
,x,KX547293,10787,,USA,New York,Oswego,,,8/24/11,,,"West Nile virus strain WNV-1/Culiseta sp./USA/11370380/2011, complete genome","Direct Submission, no citation",
,x,KX547294,10787,Culex,USA,New York,Rockland,,,9/30/10,,,"West Nile virus strain WNV-1/Culex/USA/10430573/2010, complete genome","Direct Submission, no citation",
,x,KX547295,10787,Culex,USA,New York,Nassau,,,8/24/11,,,"West Nile virus strain WNV-1/Culex/USA/11290445/2011, complete genome","Direct Submission, no citation",
,x,KX547296,10787,Corvus brachyrhynchos,USA,New York,Columbia,,,5/11/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04000525/2004, complete genome","Direct Submission, no citation",
,x,KX547297,10784,Corvus brachyrhynchos,USA,New York,Orleans,,,8/6/07,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/07VER00993/2007, complete genome","Direct Submission, no citation",
,x,KX547298,10787,Culex,USA,New York,Erie,,,8/3/04,,,"West Nile virus strain WNV-1/Culex/USA/33040199/2004, complete genome","Direct Submission, no citation",
,x,KX547299,10787,Corvus brachyrhynchos,USA,New York,Otsego,,,8/25/02,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/02003256/2002, complete genome","Direct Submission, no citation",
,x,KX547300,10787,Corvus brachyrhynchos,USA,New York,Ulster,,,8/17/09,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/09VER00470/2009, complete genome","Direct Submission, no citation",
,x,KX547301,10787,,USA,New York,Onondaga,,,9/10/02,,,"West Nile virus strain WNV-1/Culiseta sp./USA/37020269/2002, complete genome","Direct Submission, no citation",
,x,KX547302,10787,Corvus brachyrhynchos,USA,New York,Broome,,,8/4/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04002250/2004, complete genome","Direct Submission, no citation",
,x,KX547303,10787,Culex,USA,New York,Westchester,,,7/27/05,,,"West Nile virus strain WNV-1/Culex/USA/32050459/2005, complete genome","Direct Submission, no citation",
,x,KX547304,10787,Corvus brachyrhynchos,USA,New York,Ulster,,,9/2/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04002896/2004, complete genome","Direct Submission, no citation",
